"OBJECTID,N,9,0","SEG_NAME,C,100","SEG_CODE,N,9,0","ONS_FORM,C,5","ONS_COM,C,100","BAK_FORM,C,5","BAK_ELEV,N,15,11","BAK_EL_DQ,C,5","BAK_MAT1,C,5","BAK_MAT2,C,5","BAK_COM,C,100","SHO_FORM,C,5","BEA_FORM,C,5","SHO_MAT1,C,5","SHO_MAT2,C,5","SHO_COM,C,100","DEP_CLOS,N,13,11","ISO_2M,N,17,11","ISO_5M,N,17,11","ISO_10M,N,17,11","ISO_100M,N,19,11","OFF_MAT,C,5","ICE1,C,5","ICE2,N,14,11","ICE2_DQ,C,5","ICE_COM,C,100","RATE,N,15,11","RATE_INT,C,50","RATE_DQ,C,5","DYN_PROC,C,5","BULK_DEN,N,13,11","BULKD_DQ,C,5","OC,N,14,11","OC_DQ,C,5","SOC,N,15,11","SOC_DQ,C,5","SOURCES,C,100","COMMENTS,C,100","COM_DQ,C,100","CONTACT,C,50","MAPPERS,C,100","SEA_NAME,C,50","SEA_CODE,N,9,0","SEG_NO,N,9,0","OLD_NO,N,9,0","SEG_COM,C,100","SHAPE_LENG,N,19,11","SHAPE_AREA,N,19,11"
613,Obskaya guba gulf,600670,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,670,3404,1 mar.ter,1.09097410033,0.04107681287
614,Obskaya guba gulf,600680,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,680,3403,L+FP,1.12789947306,0.04805215246
615,"Obskaya guba gulf, Se-Yakha",600690,u,,,25.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,0.50000000000,,h,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,690,3402,2 mar.ter,0.52138574261,0.00818099997
625,Tazovskaya guba gulf,600970,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,970,3283,L+FP,2.36644515072,0.13101137096
626,Tazovskaya guba gulf,600980,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,980,3282,2 mar.ter,1.13174391906,0.05400368769
627,Tazovskaya guba gulf,600990,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,990,3281,L+FP,9.31465844885,0.56138831781
628,Tazovskaya guba gulf,601000,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1000,3280,2 mar.ter,0.82190212445,0.02535025096
629,Tazovskaya guba gulf,601010,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1010,3279,L,1.34571475053,0.07125067886
630,Tazovskaya guba gulf,601020,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1020,3278,4 mar.ter,0.71902538972,0.02653895016
631,Tazovskaya guba gulf,601030,d,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1030,3277,1 mar.ter,1.13196840099,0.03533933079
632,Tazovskaya guba gulf,601040,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1040,3276,L,1.13256670748,0.03681420619
633,Tazovskaya guba gulf,601050,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1050,3275,FP,0.78135564073,0.02915879096
634,Tazovskaya guba gulf,601060,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1060,3274,L,0.54822661598,0.01169419917
635,Tazovskaya guba gulf,601070,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1070,3273,FP,1.06013266937,0.03913770838
636,Tazovskaya guba gulf,601080,u,,,25.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.10000000000,,l,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1080,3272,3 mar.ter,0.59579585068,0.01408874468
637,Tazovskaya guba gulf,601090,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1090,3271,L+FP,1.57318586606,0.05258322097
638,Tazovskaya guba gulf,601100,u,,,35.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1100,3270,4 mar.ter,0.52689565742,0.01253886940
639,Tazovskaya guba gulf,601110,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1110,3269,L,1.50788619984,0.05859459668
640,Tazovskaya guba gulf,601120,u,,,35.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.20000000000,,l,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1120,3268,4 mar.ter,1.96303606624,0.06977917057
641,Obskaya guba gulf,601130,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1130,3267,L,0.69362764000,0.02380400946
642,Obskaya guba gulf,601140,u,,,50.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1140,3266,5 mar.ter,1.60399901416,0.08912269275
643,Obskaya guba gulf,601150,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1150,3265,L,1.15757449976,0.05788299703
644,Obskaya guba gulf,601160,u,,,40.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1160,3264,4 mar.ter,0.90574615355,0.04038192006
645,Obskaya guba gulf,601170,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1170,3263,L,0.76880731512,0.02248165037
646,Obskaya guba gulf,601180,u,,,40.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.10000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1180,3262,4 mar.ter,0.93325438238,0.03073138736
647,Obskaya guba gulf,601190,u,,,30.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,m,,0.20000000000,,m,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1190,3261,3 mar.ter,0.55468025462,0.01168617034
648,Obskaya guba gulf,601200,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.30000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1200,3260,L+FP,0.88222267095,0.03250598725
649,Obskaya guba gulf,601210,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,40.00000000000,m,,0.40000000000,,m,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1210,3259,4 mar.ter,1.53027835855,0.08268866269
650,Obskaya guba gulf,601220,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1220,3258,L,0.75750154994,0.02433927404
651,Obskaya guba gulf,601230,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,40.00000000000,m,,0.20000000000,,m,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1230,3257,4 mar.ter,0.77340390509,0.02103888749
652,Obskaya guba gulf,601240,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1240,3256,L,1.08746632091,0.04685136875
653,Obskaya guba gulf,601250,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,42.00000000000,m,,0.20000000000,,m,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1250,3255,4mar.ter,4.84395904078,0.23866712069
654,Obskaya guba gulf,601260,u,,,30.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,40.00000000000,m,,0.20000000000,,m,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1260,3254,3 mar.ter,1.53618826246,0.05421727027
655,Obskaya guba gulf,601270,u,,,30.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,40.00000000000,m,,0.20000000000,,m,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1270,3253,3 mar.ter,0.87039858225,0.03076667059
656,Obskaya guba gulf,601280,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,45.00000000000,m,,0.30000000000,,m,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1280,3252,2 mar.ter,0.94871163355,0.05318123963
657,Obskaya guba gulf,601290,u,,,25.00000000000,l,u,,,b,,u,m,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,m,,0.50000000000,,h,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1290,3251,3 mar.ter,0.61438042846,0.01356730144
658,Obskaya guba gulf,601300,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,30.00000000000,m,,0.50000000000,,h,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1300,3250,2 mar.ter,1.02163127379,0.05402133580
659,"Open sea, Matte-Sale Cape",601310,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1310,3249,L,1.61703710513,0.06039538351
660,Shokalskyi Island,601320,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,35.00000000000,l,,0.00000000000,,,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1320,3159,1 mar.ter,1.38714907836,0.07506746066
661,Shokalskyi Island,601330,d,,,3.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1330,3158,L+FP,3.00171391914,0.13504272039
662,Open sea,601340,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.20000000000,,l,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1340,3248,2 mar.ter,0.74569468822,0.01687422032
663,Open sea,601350,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1350,3247,L,0.84052244226,0.02593472826
664,Open sea,601360,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1360,3246,2 mar.ter,0.94547231134,0.03066991204
665,"Open sea, Peschany Cape",601370,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.30000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1370,3245,2 mar.ter,1.04758114585,0.03778107778
666,Open sea,601380,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1380,3244,L,0.71669552087,0.02056919696
667,Open sea,601390,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,42.00000000000,l,,0.30000000000,,l,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1390,3243,2 mar.ter,0.95665685197,0.03421404662
668,Open sea,601400,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.30000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1400,3242,2 mar.ter,1.52079121858,0.07928144614
669,Open sea,601410,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1410,3241,L,0.87890450109,0.03311766365
670,Gydanskaya guba gulf,601420,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.20000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1420,3240,2 mar.ter,0.88306755299,0.03964606822
671,Gydanskaya guba gulf,601430,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.20000000000,,l,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1430,3239,2 mar.ter,0.66811641912,0.01545472944
672,Gydanskaya guba gulf,601440,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1440,3238,L+FP,1.71447487315,0.08785494531
673,Gydanskaya guba gulf,601450,u,,,20.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.30000000000,,l,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1450,3237,2 mar.ter,0.67343073274,0.02082992484
674,Gydanskaya guba gulf,601460,l,,,10.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,25.00000000000,l,,0.00000000000,,,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1460,3236,1 mar.ter,0.72245316567,0.01607697150
675,Gydanskaya guba gulf,601470,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1470,3235,L+FP,1.39343294990,0.04484569673
676,Gydanskaya guba gulf,601480,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1480,3234,FP,1.11071748978,0.04153818267
677,Gydanskaya guba gulf,601490,u,,,20.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,h,35.00000000000,l,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1490,3233,2 mar.ter,0.52360027080,0.01362770489
678,Gydanskaya guba gulf,601500,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1500,3232,FP,1.21780700722,0.04680265524
679,Gydanskaya guba gulf,601510,u,,,40.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1510,3231,4 mar.ter,1.15118871497,0.03606733571
680,Gydanskaya guba gulf,601520,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1520,3230,FP+L,1.16248773913,0.05280636451
681,Gydanskaya guba gulf,601530,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1530,3229,FP+L,1.52381914485,0.05653174081
